,model,lnL,AIC,AICc,timing,tree.no,delta,w
1663,oumva ,225.6119812,-437.2239624,-436.6051779,a 21.6879509238821,98,6.84032339999999,0.0226174606455351
1664,DensDep,214.306665511305,-424.61333102261,-424.548814893577,NA,98,18.896686406423,5.45051928448033e-05
1665,JN,219.882792361877,-433.765584723753,-433.635854994023,NA,98,9.80964630597697,0.00512464241510135
1666,NIG,209.58335018253,-413.166700365059,-413.03697063533,NA,98,30.40853066467,1.72453757581928e-07
1667,BM,208.0825368,-410.1650737,-410.0353439,NA98,99,22.616385,9.07565508375643e-06
1668,EB,218.70295,-429.4059,-429.1885087,NA98,99,3.46322020000002,0.130898561572095
1669,OU,208.0825368,-408.1650737,-407.9476824,NA98,99,24.7040465,3.19556788264884e-06
1670,kappa,207.42377,-406.84754,-406.6301487,NA98,99,26.0215802,1.6536714927887e-06
1671,delta,216.4438748,-424.8877496,-424.6703583,NA98,99,7.98137060000005,0.0136719663435167
1672,lambda,208.0825368,-408.1650736,-407.9476823,NA98,99,24.7040466,3.19556772287041e-06
1673,ts ,205.1541654,-404.3083309,-404.1778961,NA 1193,99,28.4738328,4.85231910225243e-07
1674,trc ,220.4351541,-432.8703081,-432.6517289,NA 1040,99,0,0.739543263457947
1675,src ,217.3388827,-428.6777654,-428.5473306,NA 1036,99,4.10439830000001,0.0949958906264664
1676,bms ,207.7945471,-405.5890942,-405.2612254,55.15139015,99,27.3905035,8.34048531627611e-07
1677,ous ,205.3945628,-400.7891256,-400.4612568,9.170307336,99,32.1904721,7.56643636544809e-08
1678,ouma ,203.4050936,-394.8101871,-394.3486486,36.1082688,99,38.3030803,3.56086392884899e-09
1679,oumv ,207.9438466,-403.8876933,-403.4261548,39.41860951,99,29.2255741,3.33204458836604e-07
1680,oumva ,207.9870387,-401.9740773,-401.3552928,a 36.2294507475506,99,31.2964361000001,1.18312010553576e-07
1681,DensDep,203.412273568919,-402.824547137838,-402.760031008806,NA,99,29.891697891194,2.38816242522481e-07
1682,JN,215.817818203055,-425.635636406111,-425.505906676381,NA,99,7.14582222361901,0.0207619435174895
1683,NIG,210.569803417381,-415.139606834763,-415.009877105033,NA,99,17.641851794967,0.000109165181921986
1684,BM,209.1883222,-412.3766444,-412.2469147,NA99,100,29.564362,2.31375302735814e-07
1685,EB,213.146887,-418.293774,-418.0763827,NA99,100,23.734894,4.26746425832139e-06
1686,OU,210.264887,-412.529774,-412.3123827,NA99,100,29.498894,2.39074466642868e-07
1687,kappa,210.3645254,-412.7290507,-412.5116594,NA99,100,29.2996173,2.64122610571553e-07
1688,delta,215.3764949,-422.7529899,-422.5355986,NA99,100,19.2756781,3.96712899229569e-05
1689,lambda,210.264887,-412.529774,-412.3123827,NA99,100,29.498894,2.39074466642868e-07
1690,ts ,214.1426015,-422.285203,-422.1547682,NA 1194,100,19.6565085,3.27929171109256e-05
1691,trc ,224.5739275,-441.1478549,-440.9292757,NA 1140,100,0.882001000000002,0.391392550314828
1692,src ,223.9708558,-441.9417115,-441.8112767,NA 1153,100,0,0.608326364306978
1693,bms ,209.8344818,-409.6689635,-409.3410947,65.74300204,100,32.470182,5.41160643208156e-08
1694,ous ,211.2732588,-412.5465176,-412.2186487,6.855594628,100,29.592628,2.28128274752553e-07
1695,ouma ,218.5173997,-425.0347993,-424.5732609,19.9976941,100,17.2380158,0.00010988769616628
1696,oumv ,213.3112903,-414.6225806,-414.1610422,35.95270268,100,27.6502345,6.02510341367773e-07
1697,oumva ,219.3979501,-424.7959003,-424.1771157,a 19.9631628138001,100,17.634161,9.0142008618197e-05
1698,DensDep,210.511805846941,-417.023611693883,-416.959095564851,NA,100,24.852181135149,2.44092296654098e-06
1699,JN,206.285783930173,-406.571567860345,-406.441838130616,NA,100,35.369438569384,1.26987402371767e-08
1700,NIG,206.227426469776,-406.454852939553,-406.325123209823,NA,100,35.486153490177,1.19788828157147e-08
